trade_date,trade_code,exchange
2024.12.17,I2501-P-830,DCE
2024.12.17,L2501-C-8200,DCE
2024.12.17,I2501-C-920,DCE
2024.12.17,P2501-P-7400,DCE
2024.12.17,C2501-C-2380,DCE
2024.12.17,P2501-P-6100,DCE
2024.12.17,A2501-P-4200,DCE
2024.12.17,M2501-P-3400,DCE
2024.12.17,M2501-P-3150,DCE
2024.12.17,P2501-P-6400,DCE
2024.12.17,P2501-P-6600,DCE
2024.12.17,C2501-C-2240,DCE
2024.12.17,I2501-C-910,DCE
2024.12.17,A2501-P-4400,DCE
2024.12.17,A2501-P-4550,DCE
2024.12.17,L2501-C-7300,DCE
2024.12.17,M2501-C-3000,DCE
2024.12.17,Y2501-P-6700,DCE
2024.12.17,C2501-C-2120,DCE
2024.12.17,C2501-P-2300,DCE
2024.12.17,L2501-C-8600,DCE
2024.12.17,L2501-P-7700,DCE
2024.12.17,C2501-P-2560,DCE
2024.12.17,I2501-P-900,DCE
2024.12.17,C2501-P-2240,DCE
2024.11.07,EB2412-C-9300,DCE
2024.12.17,C2501-C-2140,DCE
2024.12.17,P2501-C-6700,DCE
2024.12.17,A2501-C-4650,DCE
2024.12.17,A2501-P-5000,DCE
2024.12.17,L2501-C-7800,DCE
2024.12.17,C2501-P-2360,DCE
2024.09.06,PP2410-P-6500,DCE
2024.11.07,M2412-C-2800,DCE
2024.11.07,M2412-P-2800,DCE
2024.10.14,B2411-C-3350,DCE
2024.10.14,A2411-P-4200,DCE
2024.09.06,B2410-P-3350,DCE
2024.11.07,B2412-P-3350,DCE
2024.10.14,A2411-C-4200,DCE
2024.09.06,B2410-C-3350,DCE
2024.11.07,B2412-C-3350,DCE
2024.10.14,B2411-P-3350,DCE
2024.11.07,PP2412-C-6500,DCE
2024.12.17,I2501-C-950,DCE
2024.10.14,EB2411-P-9400,DCE
2024.10.14,EB2411-C-9400,DCE
2024.12.17,I2501-P-950,DCE
2024.09.06,EB2410-C-9400,DCE
2024.09.06,EB2410-P-9400,DCE
2024.12.17,M2501-C-2800,DCE
2024.12.17,M2501-P-2800,DCE
2024.12.17,B2501-P-3350,DCE
2024.10.14,B2411-P-3300,DCE
2024.12.17,C2501-P-2100,DCE
2024.10.14,M2411-P-2800,DCE
2024.12.17,C2501-C-2100,DCE
2024.10.14,M2411-C-2800,DCE
2024.12.17,B2501-C-3350,DCE
2024.10.14,B2411-C-3300,DCE
2024.12.17,Y2501-P-8100,DCE
2024.12.17,I2501-P-960,DCE
2024.12.17,L2501-P-9000,DCE
2024.12.17,Y2501-C-8100,DCE
2024.12.17,L2501-C-9000,DCE
2024.12.17,I2501-C-960,DCE
2024.12.17,P2501-P-7700,DCE
2024.12.17,P2501-C-7700,DCE
2024.12.17,I2501-P-970,DCE
2024.12.17,I2501-C-970,DCE
2024.12.17,C2501-C-2580,DCE
2024.12.17,PP2501-C-8200,DCE
2024.12.17,V2501-P-6700,DCE
2024.12.17,C2501-P-2580,DCE
2024.12.17,PP2501-P-8200,DCE
2024.12.17,V2501-C-6700,DCE
2024.12.17,I2501-P-980,DCE
2024.12.17,P2501-C-7800,DCE
2024.12.17,I2501-P-990,DCE
2024.12.17,I2501-P-1000,DCE
2024.12.17,I2501-C-1000,DCE
2024.12.17,I2501-C-990,DCE
2024.12.17,I2501-C-980,DCE
2024.12.17,P2501-P-7800,DCE
2024.09.06,EB2410-C-9500,DCE
2024.12.17,A2501-P-4150,DCE
2024.10.14,A2411-P-4150,DCE
2024.11.07,EB2412-P-9400,DCE
2024.11.07,EB2412-C-9400,DCE
2024.10.14,A2411-C-4150,DCE
2024.12.17,A2501-C-4150,DCE
2024.09.06,EB2410-P-9500,DCE
2024.12.17,EG2501-C-4400,DCE
2024.12.17,I2501-P-1020,DCE
2024.12.17,EG2501-C-5000,DCE
2024.12.17,EG2501-P-4350,DCE
2024.12.17,EG2501-C-4750,DCE
2024.12.17,EG2501-P-4250,DCE
2024.12.17,EG2501-P-4950,DCE
2024.12.17,EG2501-P-4300,DCE
2024.12.17,EG2501-C-4700,DCE
2024.12.17,EG2501-C-4900,DCE
2024.12.17,EG2501-C-4800,DCE
2024.12.17,EG2501-C-4850,DCE
2024.12.17,EG2501-P-4200,DCE
2024.12.17,EG2501-P-5000,DCE
2024.12.17,EG2501-P-4700,DCE
2024.12.17,B2501-P-3300,DCE
2024.12.17,C2501-C-2600,DCE
2024.12.17,EG2501-P-4400,DCE
2024.12.17,EG2501-P-4550,DCE
2024.12.17,EG2501-C-4600,DCE
2024.12.17,EG2501-C-4550,DCE
2024.12.17,I2501-C-1020,DCE
2024.12.17,EG2501-C-5100,DCE
2024.12.17,EG2501-P-4750,DCE
2024.09.06,B2410-C-3300,DCE
2024.11.07,M2412-C-2750,DCE
2024.12.17,EG2501-P-4600,DCE
2024.12.17,EG2501-C-4300,DCE
2024.12.17,EG2501-P-5100,DCE
2024.11.07,B2412-C-3300,DCE
2024.12.17,EG2501-C-4500,DCE
2024.12.17,EG2501-P-5200,DCE
2024.10.14,M2411-C-2750,DCE
2024.12.17,EG2501-C-4150,DCE
2024.12.17,EG2501-C-5200,DCE
2024.12.17,EG2501-C-4450,DCE
2024.11.07,B2412-P-3300,DCE
2024.12.17,EG2501-P-4650,DCE
2024.12.17,M2501-P-2750,DCE
2024.12.17,EG2501-P-4850,DCE
2024.12.17,EG2501-C-4250,DCE
2024.12.17,EG2501-C-4950,DCE
2024.12.17,EG2501-P-4800,DCE
2024.12.17,EG2501-C-4650,DCE
2024.12.17,EG2501-C-4350,DCE
2024.12.17,EG2501-P-4500,DCE
2024.11.07,M2412-P-2750,DCE
2024.12.17,EG2501-P-4450,DCE
2024.12.17,B2501-C-3300,DCE
2024.12.17,EG2501-P-4150,DCE
2024.09.06,B2410-P-3300,DCE
2024.10.14,M2411-P-2750,DCE
2024.12.17,C2501-P-2600,DCE
2024.12.17,M2501-C-2750,DCE
2024.12.17,EG2501-C-4200,DCE
2024.12.17,EG2501-P-4900,DCE
2024.11.07,Y2412-P-6500,DCE
2024.09.06,B2410-P-3250,DCE
2024.10.14,M2411-C-2700,DCE
2024.12.17,Y2501-P-6500,DCE
2024.10.14,M2411-P-2700,DCE
2024.10.14,B2411-P-3250,DCE
2024.12.17,Y2501-C-6500,DCE
2024.09.06,B2410-C-3250,DCE
2024.10.14,B2411-C-3250,DCE
2024.11.07,Y2412-C-6500,DCE
2024.12.17,P2501-P-6000,DCE
2024.09.06,P2410-C-6000,DCE
2024.09.06,P2410-P-6000,DCE
2024.12.17,P2501-C-6000,DCE
2024.12.17,PG2501-C-4050,DCE
2024.12.17,PG2501-P-4950,DCE
2024.12.17,PG2501-C-4500,DCE
2024.12.17,PG2501-C-5000,DCE
2024.12.17,PG2501-P-4300,DCE
2024.12.17,PG2501-P-4400,DCE
2024.12.17,PG2501-P-4500,DCE
2024.12.17,PG2501-P-4600,DCE
2024.12.17,P2501-C-5900,DCE
2024.12.17,PG2501-P-4850,DCE
2024.12.17,PG2501-C-4700,DCE
2024.11.07,P2412-P-5900,DCE
2024.12.17,PG2501-C-4350,DCE
2024.12.17,PG2501-C-4850,DCE
2024.12.17,PG2501-P-4000,DCE
2024.12.17,PG2501-C-4600,DCE
2024.12.17,PG2501-P-4550,DCE
2024.10.14,P2411-C-5900,DCE
2024.12.17,PG2501-C-4950,DCE
2024.12.17,PG2501-C-4650,DCE
2024.12.17,PG2501-P-4050,DCE
2024.10.14,P2411-P-5900,DCE
2024.12.17,PG2501-C-4200,DCE
2024.12.17,PG2501-P-4650,DCE
2024.12.17,PG2501-P-4350,DCE
2024.12.17,PG2501-P-4800,DCE
2024.12.17,PG2501-C-4150,DCE
2024.12.17,PG2501-P-4250,DCE
2024.12.17,PG2501-C-4900,DCE
2024.12.17,PG2501-P-4900,DCE
2024.12.17,PG2501-C-4400,DCE
2024.12.17,PG2501-C-4800,DCE
2024.12.17,PG2501-P-4100,DCE
2024.12.17,PG2501-C-4250,DCE
2024.12.17,PG2501-C-4100,DCE
2024.12.17,PG2501-P-5000,DCE
2024.11.07,P2412-C-5900,DCE
2024.12.17,PG2501-P-4700,DCE
2024.12.17,PG2501-C-4300,DCE
2024.12.17,PG2501-P-4750,DCE
2024.12.17,PG2501-C-4750,DCE
2024.12.17,PG2501-P-4200,DCE
2024.12.17,PG2501-P-4450,DCE
2024.10.14,Y2411-P-6400,DCE
2024.12.17,PG2501-C-4000,DCE
2024.12.17,PG2501-P-4150,DCE
2024.12.17,PG2501-C-4550,DCE
2024.12.17,P2501-P-5900,DCE
2024.12.17,PG2501-C-4450,DCE
2024.10.14,Y2411-C-6400,DCE
2024.10.14,PG2411-C-4100,DCE
2024.12.17,C2501-C-2620,DCE
2024.12.17,PG2501-P-3950,DCE
2024.12.17,Y2501-P-6400,DCE
2024.12.17,PG2501-C-3950,DCE
2024.12.17,Y2501-C-6400,DCE
2024.12.17,EG2501-C-4100,DCE
2024.12.17,C2501-P-2620,DCE
2024.09.06,P2410-C-5900,DCE
2024.10.14,PG2411-P-4100,DCE
2024.12.17,EG2501-P-4100,DCE
2024.12.17,EG2501-C-4050,DCE
2024.09.06,P2410-P-5900,DCE
2024.12.17,EG2501-P-4050,DCE
2024.12.17,EB2501-C-9000,DCE
2024.12.17,EB2501-C-8000,DCE
2024.12.17,EB2501-C-7600,DCE
2024.12.17,EB2501-P-9200,DCE
2024.12.17,EB2501-C-8300,DCE
2024.09.06,PG2410-C-4150,DCE
2024.12.17,EB2501-P-8900,DCE
2024.12.17,EB2501-P-8800,DCE
2024.09.06,PG2410-P-4150,DCE
2024.12.17,EB2501-C-7700,DCE
2024.12.17,EB2501-C-8800,DCE
2024.12.17,EB2501-C-8600,DCE
2024.12.17,EB2501-P-7800,DCE
2024.12.17,EB2501-C-8400,DCE
2024.12.17,EB2501-P-9000,DCE
2024.12.17,EB2501-P-8600,DCE
2024.11.07,Y2412-P-6400,DCE
2024.12.17,EB2501-C-7500,DCE
2024.12.17,EB2501-C-8500,DCE
2024.12.17,EB2501-C-8200,DCE
2024.12.17,EB2501-P-7700,DCE
2024.12.17,EB2501-C-9100,DCE
2024.12.17,EB2501-P-8400,DCE
2024.12.17,EB2501-P-8000,DCE
2024.12.17,EB2501-P-7400,DCE
2024.12.17,EB2501-P-8100,DCE
2024.12.17,EB2501-P-9100,DCE
2024.12.17,EB2501-P-7500,DCE
2024.12.17,EB2501-C-7800,DCE
2024.12.17,EB2501-P-8300,DCE
2024.12.17,EB2501-C-7900,DCE
2024.11.07,Y2412-C-6400,DCE
2024.12.17,EB2501-C-7400,DCE
2024.12.17,EB2501-C-9200,DCE
2024.12.17,EB2501-C-8100,DCE
2024.12.17,EB2501-C-8700,DCE
2024.12.17,EB2501-P-7600,DCE
2024.12.17,EB2501-P-8200,DCE
2024.12.17,EB2501-P-7900,DCE
2024.12.17,EB2501-P-8700,DCE
2024.12.17,EB2501-P-8500,DCE
2024.12.17,EB2501-C-8900,DCE
2024.11.07,B2412-C-3250,DCE
2024.11.07,B2412-P-3250,DCE
2024.12.17,M2501-C-3500,DCE
2024.12.17,V2501-C-5300,DCE
2024.09.06,EB2410-P-9700,DCE
2024.10.14,EB2411-C-9500,DCE
2024.12.17,C2501-P-2660,DCE
2024.12.17,PG2501-C-3900,DCE
2024.12.17,A2501-P-5200,DCE
2024.10.14,B2411-P-3150,DCE
2024.11.07,L2412-P-7100,DCE
2024.12.17,V2501-P-5300,DCE
2024.11.07,EG2412-C-3950,DCE
2024.11.07,PG2412-C-3900,DCE
2024.09.06,PG2410-C-4050,DCE
2024.09.06,B2410-C-3150,DCE
2024.10.14,A2411-C-4100,DCE
2024.12.17,I2501-C-660,DCE
2024.10.14,PP2411-C-6400,DCE
2024.09.06,EB2410-C-9700,DCE
2024.12.17,PG2501-C-3800,DCE
2024.12.17,Y2501-P-6300,DCE
2024.11.07,L2412-C-9200,DCE
2024.12.17,EB2501-C-9600,DCE
2024.09.06,V2410-C-5200,DCE
2024.11.07,I2412-C-670,DCE
2024.11.07,PP2412-C-6400,DCE
2024.12.17,L2501-C-7200,DCE
2024.12.17,PG2501-C-3850,DCE
2024.10.14,PG2411-C-4050,DCE
2024.12.17,B2501-P-3200,DCE
2024.10.14,P2411-C-5700,DCE
2024.12.17,EG2501-C-3950,DCE
2024.12.17,Y2501-C-6200,DCE
2024.12.17,L2501-P-9100,DCE
2024.09.06,B2410-P-3150,DCE
2024.12.17,EB2501-P-9400,DCE
2024.12.17,EB2501-C-9700,DCE
2024.10.14,PG2411-C-3950,DCE
2024.10.14,PG2411-P-4050,DCE
2024.12.17,V2501-C-6800,DCE
2024.10.14,P2411-P-5800,DCE
2024.12.17,C2501-C-2660,DCE
2024.12.17,Y2501-C-6300,DCE
2024.10.14,B2411-P-3200,DCE
2024.11.07,Y2412-P-6200,DCE
2024.11.07,EB2412-C-9700,DCE
2024.12.17,P2501-P-5800,DCE
2024.09.06,B2410-C-3200,DCE
2024.11.07,EB2412-C-9600,DCE
2024.12.17,C2501-P-2640,DCE
2024.12.17,EB2501-P-9600,DCE
2024.09.06,EB2410-C-9600,DCE
2024.10.14,PG2411-P-3950,DCE
2024.10.14,A2411-P-4050,DCE
2024.11.07,EB2412-P-9600,DCE
2024.12.17,V2501-P-6800,DCE
2024.11.07,EG2412-P-3950,DCE
2024.10.14,PP2411-P-6400,DCE
2024.11.07,V2412-P-5300,DCE
2024.12.17,M2501-P-3550,DCE
2024.10.14,B2411-C-3200,DCE
2024.12.17,A2501-C-4100,DCE
2024.10.14,EB2411-P-9700,DCE
2024.11.07,Y2412-C-6200,DCE
2024.09.06,EB2410-P-9600,DCE
2024.11.07,L2412-P-9200,DCE
2024.10.14,P2411-C-5800,DCE
2024.11.07,EB2412-P-9700,DCE
2024.11.07,P2412-P-5800,DCE
2024.10.14,EB2411-C-9600,DCE
2024.09.06,P2410-P-5800,DCE
2024.11.07,PG2412-C-3950,DCE
2024.09.06,PG2410-P-4100,DCE
2024.11.07,PP2412-P-6400,DCE
2024.12.17,EB2501-C-9400,DCE
2024.09.06,PG2410-C-4100,DCE
2024.10.14,A2411-P-4100,DCE
2024.09.06,B2410-P-3200,DCE
2024.12.17,M2501-C-3550,DCE
2024.11.07,V2412-C-5300,DCE
2024.12.17,A2501-C-4050,DCE
2024.11.07,Y2412-P-6300,DCE
2024.11.07,B2412-C-3200,DCE
2024.12.17,B2501-C-3250,DCE
2024.11.07,P2412-C-5800,DCE
2024.10.14,P2411-P-5700,DCE
2024.12.17,EB2501-C-9500,DCE
2024.10.14,EB2411-P-9600,DCE
2024.12.17,Y2501-P-6200,DCE
2024.12.17,M2501-P-3500,DCE
2024.12.17,PP2501-P-6500,DCE
2024.10.14,EB2411-P-9500,DCE
2024.12.17,PP2501-P-8400,DCE
2024.12.17,EG2501-P-4000,DCE
2024.09.06,PG2410-P-4050,DCE
2024.09.06,P2410-C-5700,DCE
2024.11.07,EB2412-P-9500,DCE
2024.11.07,EB2412-C-9500,DCE
2024.12.17,L2501-C-9200,DCE
2024.11.07,Y2412-C-6300,DCE
2024.12.17,EB2501-P-7300,DCE
2024.12.17,PP2501-C-8300,DCE
2024.12.17,EB2501-C-7300,DCE
2024.12.17,PG2501-P-3800,DCE
2024.10.14,EB2411-C-9700,DCE
2024.12.17,B2501-P-3250,DCE
2024.10.14,B2411-C-3150,DCE
2024.11.07,PG2412-P-3900,DCE
2024.12.17,L2501-P-9200,DCE
2024.12.17,PP2501-C-8400,DCE
2024.12.17,B2501-C-3200,DCE
2024.12.17,P2501-C-5700,DCE
2024.12.17,PP2501-C-6500,DCE
2024.09.06,V2410-P-5200,DCE
2024.12.17,EB2501-P-9500,DCE
2024.12.17,A2501-C-5200,DCE
2024.12.17,A2501-P-4050,DCE
2024.10.14,Y2411-P-6200,DCE
2024.12.17,EB2501-P-9300,DCE
2024.11.07,L2412-C-7100,DCE
2024.12.17,PG2501-P-3850,DCE
2024.11.07,L2412-P-9100,DCE
2024.12.17,L2501-C-7100,DCE
2024.12.17,EG2501-P-3950,DCE
2024.11.07,I2412-P-670,DCE
2024.12.17,P2501-P-5700,DCE
2024.10.14,PG2411-P-4000,DCE
2024.11.07,P2412-P-5700,DCE
2024.12.17,L2501-P-7100,DCE
2024.11.07,P2412-C-5700,DCE
2024.12.17,EG2501-C-4000,DCE
2024.12.17,A2501-P-4100,DCE
2024.12.17,L2501-C-9100,DCE
2024.12.17,PG2501-P-3900,DCE
2024.10.14,PG2411-C-4000,DCE
2024.12.17,C2501-C-2640,DCE
2024.11.07,B2412-P-3200,DCE
2024.12.17,PP2501-P-8300,DCE
2024.09.06,P2410-C-5800,DCE
2024.10.14,Y2411-P-6300,DCE
2024.10.14,Y2411-C-6200,DCE
2024.12.17,L2501-P-7200,DCE
2024.09.06,P2410-P-5700,DCE
2024.11.07,EG2412-P-4000,DCE
2024.11.07,L2412-C-9100,DCE
2024.12.17,P2501-C-5800,DCE
2024.12.17,I2501-P-660,DCE
2024.10.14,A2411-C-4050,DCE
2024.11.07,PG2412-P-3950,DCE
2024.12.17,PG2501-P-5050,DCE
2024.12.17,EB2501-P-9700,DCE
2024.11.07,EG2412-C-4000,DCE
2024.10.14,Y2411-C-6300,DCE
2024.12.17,PG2501-C-5050,DCE
2024.12.17,EB2501-C-9300,DCE
2024.12.17,PG2501-P-5100,DCE
2024.09.06,EB2410-P-9900,DCE
2024.10.14,EB2411-P-9800,DCE
2024.09.06,EB2410-C-9900,DCE
2024.10.14,EB2411-C-9900,DCE
2024.10.14,EB2411-P-9900,DCE
2024.12.17,EG2501-C-5300,DCE
2024.09.06,EB2410-P-9800,DCE
2024.09.06,L2410-P-9200,DCE
2024.12.17,EG2501-P-5300,DCE
2024.10.14,EB2411-C-9800,DCE
2024.09.06,EB2410-C-9800,DCE
2024.09.06,L2410-C-9200,DCE
2024.12.17,PG2501-C-5100,DCE
2024.12.17,EB2501-P-9900,DCE
2024.12.17,EB2501-C-9900,DCE
2024.11.07,EB2412-C-9800,DCE
2024.12.17,EB2501-P-9800,DCE
2024.11.07,EB2412-P-9800,DCE
2024.12.17,EB2501-C-9800,DCE
2024.10.14,I2411-P-670,DCE
2024.10.14,I2411-C-670,DCE
2025.01.17,I2502-P-880,DCE
2025.01.17,L2502-P-8300,DCE
2025.01.17,L2502-C-8100,DCE
2025.01.17,I2502-C-810,DCE
2025.01.17,L2502-P-8900,DCE
2025.01.17,V2502-P-5600,DCE
2025.01.17,I2502-P-870,DCE
2025.01.17,I2502-P-860,DCE
2025.01.17,L2502-C-8500,DCE
2025.01.17,L2502-P-7500,DCE
2025.01.17,I2502-P-770,DCE
2025.01.17,P2502-P-6200,DCE
2025.01.17,V2502-C-5700,DCE
2025.01.17,V2502-P-6000,DCE
2025.01.17,I2502-C-820,DCE
2025.01.17,L2502-C-8700,DCE
2025.01.17,P2502-C-6700,DCE
2025.01.17,I2502-C-790,DCE
2025.01.17,P2502-C-6000,DCE
2025.01.17,I2502-P-890,DCE
2025.01.17,V2502-C-5400,DCE
2025.01.17,V2502-P-6200,DCE
2025.01.17,P2502-C-7000,DCE
2025.01.17,L2502-C-8300,DCE
2025.01.17,P2502-P-7000,DCE
2025.01.17,L2502-P-7400,DCE
2025.01.17,P2502-C-6600,DCE
2025.01.17,I2502-C-650,DCE
2025.01.17,V2502-C-5500,DCE
2025.01.17,I2502-P-740,DCE
2025.01.17,I2502-P-700,DCE
2025.01.17,P2502-P-6600,DCE
2025.01.17,I2502-C-750,DCE
2025.01.17,I2502-P-690,DCE
2025.01.17,V2502-P-6300,DCE
2025.01.17,I2502-C-920,DCE
2025.01.17,I2502-C-710,DCE
2025.01.17,P2502-P-7200,DCE
2025.01.17,L2502-C-8800,DCE
2025.01.17,I2502-P-650,DCE
2025.01.17,L2502-C-7800,DCE
2025.01.17,V2502-P-5900,DCE
2025.01.17,L2502-P-7600,DCE
2025.01.17,I2502-C-910,DCE
2025.01.17,V2502-P-6100,DCE
2025.01.17,I2502-P-710,DCE
2025.01.17,P2502-C-6800,DCE
2025.01.17,P2502-C-6200,DCE
2025.01.17,I2502-C-870,DCE
2025.01.17,I2502-P-660,DCE
2025.01.17,I2502-C-860,DCE
2025.01.17,I2502-C-670,DCE
2025.01.17,P2502-P-6000,DCE
2025.01.17,P2502-P-6700,DCE
2025.01.17,I2502-P-730,DCE
2025.01.17,L2502-C-8400,DCE
2025.01.17,L2502-C-7500,DCE
2025.01.17,P2502-C-6500,DCE
2025.01.17,V2502-P-6400,DCE
2025.01.17,P2502-P-7500,DCE
2025.01.17,I2502-C-780,DCE
2025.01.17,L2502-C-7900,DCE
2025.01.17,L2502-P-8800,DCE
2025.01.17,L2502-P-8600,DCE
2025.01.17,L2502-C-7600,DCE
2025.01.17,L2502-P-7900,DCE
2025.01.17,L2502-P-8700,DCE
2025.01.17,V2502-C-6300,DCE
2025.01.17,I2502-P-790,DCE
2025.01.17,I2502-C-680,DCE
2025.01.17,P2502-C-6900,DCE
2025.01.17,I2502-P-750,DCE
2025.01.17,I2502-C-700,DCE
2025.01.17,I2502-C-690,DCE
2025.01.17,I2502-C-730,DCE
2025.01.17,V2502-P-6600,DCE
2025.01.17,I2502-C-840,DCE
2025.01.17,V2502-C-5900,DCE
2025.01.17,I2502-P-720,DCE
2025.01.17,I2502-P-780,DCE
2025.01.17,L2502-P-7800,DCE
2025.01.17,I2502-P-810,DCE
2025.01.17,V2502-P-5500,DCE
2025.01.17,P2502-P-6400,DCE
2025.01.17,V2502-C-6400,DCE
2025.01.17,V2502-C-6200,DCE
2025.01.17,V2502-C-5800,DCE
2025.01.17,L2502-P-8200,DCE
2025.01.17,V2502-P-5400,DCE
2025.01.17,P2502-P-6800,DCE
2025.01.17,V2502-P-5700,DCE
2025.01.17,L2502-P-8100,DCE
2025.01.17,I2502-C-830,DCE
2025.01.17,I2502-C-890,DCE
2025.01.17,L2502-P-8400,DCE
2025.01.17,V2502-P-6500,DCE
2025.01.17,P2502-C-7500,DCE
2025.01.17,P2502-P-6900,DCE
2025.01.17,I2502-C-720,DCE
2025.01.17,P2502-C-6400,DCE
2025.01.17,V2502-C-6100,DCE
2025.01.17,V2502-C-5600,DCE
2025.01.17,I2502-P-850,DCE
2025.01.17,I2502-P-820,DCE
2025.01.17,P2502-P-7400,DCE
2025.01.17,V2502-C-6600,DCE
2025.01.17,I2502-C-850,DCE
2025.01.17,P2502-P-7100,DCE
2025.01.17,I2502-P-670,DCE
2025.01.17,P2502-C-6100,DCE
2025.01.17,P2502-P-6100,DCE
2025.01.17,L2502-P-8000,DCE
2025.01.17,P2502-P-7300,DCE
2025.01.17,I2502-P-910,DCE
2025.01.17,I2502-P-840,DCE
2025.01.17,I2502-C-740,DCE
2025.01.17,I2502-P-800,DCE
2025.01.17,L2502-C-8900,DCE
2025.01.17,P2502-P-6500,DCE
2025.01.17,L2502-C-8600,DCE
2025.01.17,I2502-P-830,DCE
2025.01.17,P2502-C-7200,DCE
2025.01.17,I2502-C-760,DCE
2025.01.17,L2502-P-8500,DCE
2025.01.17,I2502-C-880,DCE
2025.01.17,I2502-C-660,DCE
2025.01.17,P2502-C-7100,DCE
2025.01.17,L2502-C-8200,DCE
2025.01.17,V2502-C-6500,DCE
2025.01.17,I2502-P-680,DCE
2025.01.17,I2502-C-770,DCE
2025.01.17,I2502-C-900,DCE
2025.01.17,I2502-P-920,DCE
2025.01.17,I2502-C-800,DCE
2025.01.17,V2502-C-6000,DCE
2025.01.17,P2502-P-6300,DCE
2025.01.17,P2502-C-7400,DCE
2025.01.17,L2502-C-7400,DCE
2025.01.17,V2502-P-5800,DCE
2025.01.17,L2502-P-7700,DCE
2025.01.17,P2502-C-7300,DCE
2025.01.17,L2502-C-7700,DCE
2025.01.17,P2502-C-6300,DCE
2025.01.17,L2502-C-8000,DCE
2025.01.17,I2502-P-760,DCE
2025.01.17,I2502-P-900,DCE
2025.01.17,I2502-P-640,DCE
2024.10.14,I2411-P-660,DCE
2024.12.17,I2501-P-650,DCE
2024.11.07,I2412-P-660,DCE
2025.01.17,V2502-C-6700,DCE
2024.10.14,I2411-C-660,DCE
2024.12.17,I2501-C-650,DCE
2025.01.17,I2502-C-640,DCE
2024.11.07,I2412-C-660,DCE
2025.01.17,V2502-P-6700,DCE
2024.11.07,I2412-C-650,DCE
2025.01.17,I2502-C-630,DCE
2024.12.17,I2501-C-640,DCE
2025.01.17,I2502-P-630,DCE
2024.11.07,I2412-P-650,DCE
2024.12.17,I2501-P-640,DCE
2025.01.17,B2502-P-3900,DCE
2025.01.17,B2502-P-3950,DCE
2025.01.17,B2502-C-3650,DCE
2025.01.17,B2502-C-3500,DCE
2025.01.17,B2502-C-3400,DCE
2025.01.17,B2502-C-3550,DCE
2025.01.17,B2502-C-4050,DCE
2025.01.17,B2502-P-4100,DCE
2025.01.17,B2502-C-3450,DCE
2025.01.17,B2502-P-3850,DCE
2025.01.17,L2502-C-9000,DCE
2025.01.17,B2502-P-3650,DCE
2025.01.17,B2502-P-3400,DCE
2025.01.17,B2502-P-3800,DCE
2025.01.17,B2502-C-3350,DCE
2025.01.17,B2502-C-3900,DCE
2025.01.17,B2502-P-3450,DCE
2025.01.17,B2502-P-3550,DCE
2025.01.17,B2502-C-3800,DCE
2025.01.17,B2502-C-4000,DCE
2025.01.17,B2502-P-3600,DCE
2025.01.17,B2502-C-3700,DCE
2025.01.17,B2502-C-4100,DCE
2025.01.17,B2502-P-3500,DCE
2025.01.17,B2502-C-3850,DCE
2025.01.17,B2502-P-4050,DCE
2025.01.17,B2502-C-3750,DCE
2025.01.17,B2502-C-3600,DCE
2025.01.17,B2502-P-3350,DCE
2025.01.17,B2502-P-3700,DCE
2025.01.17,L2502-P-9000,DCE
2025.01.17,B2502-C-3950,DCE
2025.01.17,B2502-P-4000,DCE
2025.01.17,B2502-P-3750,DCE
2025.01.17,P2502-P-7600,DCE
2024.12.17,A2501-P-4000,DCE
2025.01.17,L2502-C-7300,DCE
2024.12.17,A2501-C-4000,DCE
2025.01.17,P2502-C-7600,DCE
2025.01.17,L2502-P-7300,DCE
2025.01.17,B2502-P-4150,DCE
2025.01.17,B2502-C-4150,DCE
2025.01.17,EB2502-C-8400,DCE
2025.01.17,EB2502-P-8700,DCE
2025.01.17,EB2502-P-9300,DCE
2025.01.17,EB2502-P-9600,DCE
2025.01.17,EB2502-C-9000,DCE
2025.01.17,V2502-C-6800,DCE
2024.10.14,I2411-C-650,DCE
2024.12.17,I2501-C-630,DCE
2025.01.17,EB2502-C-9400,DCE
2024.11.07,I2412-P-640,DCE
2025.01.17,EB2502-C-7800,DCE
2024.12.17,I2501-P-630,DCE
2025.01.17,EB2502-C-8500,DCE
2025.01.17,EB2502-P-9400,DCE
2025.01.17,EB2502-C-7900,DCE
2025.01.17,EB2502-C-8300,DCE
2025.01.17,EB2502-C-9200,DCE
2025.01.17,EB2502-P-8200,DCE
2025.01.17,EB2502-C-8100,DCE
2025.01.17,EB2502-P-8000,DCE
2025.01.17,EB2502-P-8800,DCE
2025.01.17,EB2502-P-8900,DCE
2025.01.17,EB2502-P-7900,DCE
2025.01.17,V2502-P-6800,DCE
2024.12.17,B2501-C-4150,DCE
2025.01.17,EB2502-P-9100,DCE
2025.01.17,EB2502-P-8500,DCE
2025.01.17,EB2502-P-8100,DCE
2025.01.17,EB2502-C-8600,DCE
2025.01.17,EB2502-C-9100,DCE
2025.01.17,EB2502-C-8700,DCE
2025.01.17,EB2502-C-8200,DCE
2025.01.17,EB2502-P-8300,DCE
2024.10.14,I2411-P-650,DCE
2025.01.17,EB2502-C-9300,DCE
2024.11.07,I2412-C-640,DCE
2025.01.17,EB2502-P-7700,DCE
2025.01.17,EB2502-P-9200,DCE
2025.01.17,EB2502-P-9500,DCE
